"age","age_range_old","age_range_young","age_units","ageolder","agetype","ageyounger","analysisunitid","area","chronologyid","chronologyname","collunitid.x","collunitid.y","context","covertype","database","datasetid","datasetnotes","datasettype","depth","description","dripheight","dripheightunits","ecologicalgroup","element","elementtype","elev","entitycoverthickness","entityid","entityname","entrancedistance","entrancedistanceunits","landusecoverpercent","landusecovertype","lat","long","monitoring","recdatecreated","relativeage","sampleanalyst","sampleid","samplename","siteid","sitename","sitenotes","speleothemdriptype","speleothemtype","symmetry","taxongroup","taxonid","thickness","units","value","variablename","vegetationcoverpercent","vegetationcovertype"
1144.4,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183147,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338054,"385578",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.67,"δ18O",NA,"sparse"
1150.2,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183148,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338055,"385579",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.43,"δ18O",NA,"sparse"
1156,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183149,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338056,"385580",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.44,"δ18O",NA,"sparse"
1161.8,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183150,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338057,"385581",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.28,"δ18O",NA,"sparse"
1167.6,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183151,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338058,"385582",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.54,"δ18O",NA,"sparse"
1173.4,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183152,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338059,"385583",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.38,"δ18O",NA,"sparse"
1179.2,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183153,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338060,"385584",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.42,"δ18O",NA,"sparse"
1185,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183154,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338061,"385585",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.59,"δ18O",NA,"sparse"
1190.8,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183155,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338062,"385586",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.61,"δ18O",NA,"sparse"
1196.6,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183156,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338063,"385587",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.64,"δ18O",NA,"sparse"
1202.4,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183157,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338064,"385588",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.57,"δ18O",NA,"sparse"
1206.93,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183158,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338065,"385589",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.97,"δ18O",NA,"sparse"
1208.2,1208.2,100,NA,NA,"Calibrated radiocarbon years BP",NA,1183159,NA,53394,"interp",50431,50431,NA,NA,"SISAL",68552,NA,"speleothem",NA,NA,NA,"m","ITOP",NA,NA,2000,NA,620,"CNKS-2",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1338066,"385590",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.04,"δ18O",NA,"sparse"
51607,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373189,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",8.9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531482,"7376",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.82,"δ18O",NA,"sparse"
51607,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373189,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",8.9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531482,"7376",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.12,"δ13C",NA,"sparse"
51631,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373190,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531483,"7377",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.33,"δ18O",NA,"sparse"
51631,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373190,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531483,"7377",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.16,"δ13C",NA,"sparse"
51656,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373191,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.1,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531484,"7378",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.59,"δ18O",NA,"sparse"
51656,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373191,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.1,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531484,"7378",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.34,"δ13C",NA,"sparse"
51680,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373192,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.2,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531485,"7379",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.64,"δ18O",NA,"sparse"
51680,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373192,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.2,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531485,"7379",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.59,"δ13C",NA,"sparse"
51704,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373193,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.3,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531486,"7380",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.59,"δ18O",NA,"sparse"
51704,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373193,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.3,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531486,"7380",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.46,"δ13C",NA,"sparse"
51728,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373194,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.4,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531487,"7381",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.8,"δ18O",NA,"sparse"
51728,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373194,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.4,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531487,"7381",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.99,"δ13C",NA,"sparse"
51752,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373195,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.5,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531488,"7382",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.84,"δ18O",NA,"sparse"
51752,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373195,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.5,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531488,"7382",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.31,"δ13C",NA,"sparse"
51776,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373196,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.6,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531489,"7383",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.57,"δ18O",NA,"sparse"
51776,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373196,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.6,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531489,"7383",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.77,"δ13C",NA,"sparse"
51800,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373197,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.7,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531490,"7384",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.42,"δ18O",NA,"sparse"
51800,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373197,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.7,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531490,"7384",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.7,"δ13C",NA,"sparse"
51824,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373198,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.8,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531491,"7385",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.09,"δ18O",NA,"sparse"
51824,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373198,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.8,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531491,"7385",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.02,"δ13C",NA,"sparse"
51848,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373199,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531492,"7386",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-7.75,"δ18O",NA,"sparse"
51848,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373199,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",9.9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531492,"7386",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.56,"δ13C",NA,"sparse"
51872,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373200,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531493,"7387",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.01,"δ18O",NA,"sparse"
51872,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373200,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531493,"7387",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-3.53,"δ13C",NA,"sparse"
51896,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373201,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.1,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531494,"7388",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.43,"δ18O",NA,"sparse"
51896,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373201,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.1,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531494,"7388",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.75,"δ13C",NA,"sparse"
51921,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373202,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.2,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531495,"7389",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.1,"δ18O",NA,"sparse"
51921,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373202,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.2,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531495,"7389",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.66,"δ13C",NA,"sparse"
51945,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373203,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.3,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531496,"7390",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.96,"δ18O",NA,"sparse"
51945,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373203,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.3,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531496,"7390",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.49,"δ13C",NA,"sparse"
51969,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373204,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.4,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531497,"7391",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.04,"δ18O",NA,"sparse"
51969,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373204,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.4,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531497,"7391",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.77,"δ13C",NA,"sparse"
51993,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373205,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.5,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531498,"7392",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.67,"δ18O",NA,"sparse"
51993,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373205,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.5,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531498,"7392",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.49,"δ13C",NA,"sparse"
52017,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373206,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.6,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531499,"7393",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.48,"δ18O",NA,"sparse"
52017,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373206,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.6,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531499,"7393",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.3,"δ13C",NA,"sparse"
52041,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373207,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.7,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531500,"7394",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.03,"δ18O",NA,"sparse"
52041,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373207,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.7,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531500,"7394",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.82,"δ13C",NA,"sparse"
52065,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373208,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.8,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531501,"7395",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.61,"δ18O",NA,"sparse"
52065,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373208,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.8,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531501,"7395",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.57,"δ13C",NA,"sparse"
52089,53727,51607,NA,NA,"Calibrated radiocarbon years BP",NA,1373209,NA,54315,"interp",50828,50828,NA,NA,"SISAL",69368,NA,"speleothem",10.9,NA,NA,"m","ITOP",NA,NA,2000,NA,18,"KS08-2-MIS3",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",1531502,"7396",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.99,"δ18O",NA,"sparse"
